Unnamed: 0,name,address,type,location,Mon_Stime,Mon_Dtime,Tue_Stime,Tue_Dtime,Wed_Stime,Wed_Dtime,Thu_Stime,Thu_Dtime,Fri_Stime,Fri_Dtime,Sat_Stime,Sat_Dtime,Sun_Stime,Sun_Dtime,telephone,lat,lng,district
125,輔仁大學,新北市新莊區中正路510號,學校、大型集會場所,公博樓圖書館一樓服務台,480,1290,480,1290,480,1290,480,1290,480,1290,540,1080,540,1080,02-89818909,25.0135671,121.4120828,新莊區
126,新北市政府警察局三重分局,新北市三重區重新路三段147號,其他,一樓大廳入門口左側,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,2222-7146轉332,25.0591941,121.4901058,三重區
127,新北市立中和高級中學,新北市中和區連城路460號,學校、大型集會場所,行政大樓1樓健康中心旁,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,32343388,24.9947574,121.4779674,中和區
128,CURVES女性30分鐘環狀運動中和員山店,新北市中和區新北市中和區中山路二段585號4樓,學校、大型集會場所,店鋪入口處,900,1260,900,1260,900,1260,900,1260,900,1260,600,780,NaN,NaN,02-29912391#112,25.005674,121.480174,中和區
129,新北市立新莊高級中學,新北市新莊區中平路135號,學校、大型集會場所,傳達室內,420,1260,420,1260,420,1260,420,1260,420,1260,480,1020,480,1020,,25.0483906,121.4438324,新莊區
130,新北市三重區綜合體育館,新北市三重區新北大道一段2號,其他,1樓大廳,480,1320,480,1320,480,1320,480,1320,480,1320,480,1320,480,1320,29777005,25.0618491,121.4914074,三重區
131,新北市三重區社教館,新北市三重區集美街60號,其他,社教館一樓展覽廳,540,1020,540,1020,540,1020,540,1020,540,1020,NaN,NaN,NaN,NaN,(02)2232-8000,25.0548349,121.4894608,三重區
132,香港商世界健身事業有限公司永和分公司,新北市永和區仁愛路309號B1,學校、大型集會場所,客服櫃檯旁,360,0,360,0,360,0,360,0,360,0,360,0,360,0,24985965-159,25.0078124,121.5034477,永和區
133,金包里公共浴室,新北市金山區大同里溫泉路2巷9號,大型公眾浴場或溫泉區,金包里公共浴室,300,1260,300,1260,300,1260,300,1260,300,1260,300,1260,300,1260,(02)22818536 分機126,25.2220101,121.6402693,金山區
134,新北市蘆洲戶政事務所,新北市蘆洲區集賢路245號8樓,其他,本所民眾等待區內,480,1200,480,1200,480,1200,480,1200,480,1200,NaN,NaN,NaN,NaN,02-89515090,25.0848027,121.4817925,蘆洲區
135,板橋凱撒大飯店,新北市板橋區縣民大道二段8號,旅宿場所,A棟1F大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,(02)29603456#5053,25.0117403,121.4627243,板橋區
136,中港大排控制中心,新北市新莊區中原路191號,其他,中港大排控制中心1樓大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,226621658,25.0541267,121.4522872,新莊區
137,新北市政府警察局新店分局深坑分駐所,新北市深坑區平埔街16號,其他,進大門左側,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,29812291#104,25.0014418,121.6153915,深坑區
138,新北市三重戶政事務所,新北市三重區新北大道一段9號5樓,其他,5樓,480,1050,480,1050,480,1050,480,1050,480,1050,NaN,NaN,NaN,NaN,02-29715500,25.0609824,121.4891993,三重區
139,健身工廠三重廠,新北市三重區龍門路6號2-3F,學校、大型集會場所,新北市三重區龍門路6號2-3F,360,0,360,0,360,0,360,0,360,0,360,0,480,0,0937-985-561,25.0713682,121.4947081,三重區
140,新北市蘆洲區公所,新北市蘆洲區三民路95號,其他,一樓穿堂左側,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,(02)7731-7999#7018,25.0846636,121.4736747,蘆洲區
141,環球購物中心股份有限公司中和分公司,新北市中和區中山路三段122號,大型購物場所,環球購物中心  4F 國賓影城,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,(02)7731-7999#7018,25.0066731,121.4747785,中和區
142,環球購物中心股份有限公司中和分公司,新北市中和區中山路三段122號,大型購物場所,環球購物中心 2F服務台,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,02-29855892,25.0066731,121.4747785,中和區
143,新北市私立格致高級中學,新北市三重區大智街260號,學校、大型集會場所,操場化學實驗室前走廊,420,1260,420,1260,420,1260,420,1260,420,1260,420,720,NaN,NaN,927012310,25.0734906,121.4885294,三重區
144,金山財神廟,新北市萬里區磺潭里公館崙52之2號,其他,金山財神廟服務台,420,1260,420,1260,420,1260,420,1260,420,1260,420,1260,420,1260,03-2623000ext29119,25.2063341,121.6266705,萬里區
145,台灣高速鐵路(股)公司,新北市板橋區縣民大道二段7號,交通要衝,台灣高速鐵路-板橋車站,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,03-2623000ext29119,25.0143744,121.4639869,板橋區
146,台灣高速鐵路(股)公司,新北市板橋區縣民大道二段7號,交通要衝,台灣高速鐵路-板橋車站,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,360,1439,26812106分機1104,25.0143744,121.4639869,板橋區
147,新北市樹林區公所,新北市樹林區鎮前街93號,其他,一樓服務大廳,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-29653061#12,24.9899295,121.4246427,樹林區
148,新北市文化局林本源園邸,新北市板橋區新北市板橋區西門街9號,觀光旅遊地區,定靜堂,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,02-26656035,25.0107186,121.4551749,板橋區
149,新北市坪林茶業博物館,新北市坪林區水聳淒坑19-1號,大型休閒場所,新北市坪林茶業博物館,540,1020,540,1020,540,1020,540,1020,540,1020,540,1050,540,1050,02-2661-8162分機10,24.930807,121.714931,坪林區
150,新北市烏來泰雅民族博物館,新北市烏來區烏來街12號,大型休閒場所,新北市烏來泰雅民族博物館,570,1020,570,1020,570,1020,570,1020,570,1020,570,1080,570,1080,02-26015310分機1329,24.8641367,121.5514544,烏來區
151,醒吾學校財團法人醒吾科技大學,新北市林口區粉寮路一段101號,學校、大型集會場所,勤和樓學務處自動化服務區,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,22859404#214,25.0832782,121.3955724,林口區
152,新北市政府環境保護局蘆洲區清潔隊,新北市五股區中興路3段與成泰路一段98巷口,其他,蘆洲區清潔隊資收場,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,22812011*207,25.0795327,121.4489917,五股區
153,新北市蘆洲區衛生所,新北市蘆洲區中央路58號,其他,1F門診處,480,1080,480,1080,480,1080,480,1080,480,1080,NaN,NaN,NaN,NaN,0228013131#6224,25.0841717,121.473383,蘆洲區
154,聖約翰科技大學,新北市淡水區新北市淡水區淡金路4段499號,學校、大型集會場所,聖公樓一樓,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0228013131#6224,25.2266876,121.4480443,淡水區
155,聖約翰科技大學,新北市淡水區新北市淡水區淡金路4段499號,學校、大型集會場所,電資大樓一樓,480,1380,480,1380,480,1380,480,1380,480,1380,NaN,NaN,NaN,NaN,02-24962109,25.2266876,121.4480443,淡水區
156,時雨學校財團法人新北市私立時雨高級中學,新北市瑞芳區祈堂路217號,學校、大型集會場所,健康中心,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,(02) 8991-5000,25.1096182,121.8553557,瑞芳區
157,香港商世界健身事業有限公司北新莊分公司,新北市新莊區幸福路778號B1,學校、大型集會場所,俱樂部大廳,360,0,360,0,360,0,360,0,360,0,360,0,360,0,24982778,25.0494318,121.4471942,新莊區
158,新北市金山區衛生所,新北市金山區大同里民生路59號,其他,衛生所1樓電梯大廳,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,02-26287777,25.2205814,121.6411814,金山區
159,福容大飯店股份有限公司淡水漁人碼頭分公司,新北市淡水區觀海路83號,旅宿場所,門廳，大廳櫃檯旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,,25.1824319,121.4151708,淡水區
160,泉世界社區,新北市樹林區大安路612號1樓,其他,社區大廳,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,02-22225533#826,24.9833683,121.4113876,樹林區
161,新北市中和區積穗國民小學,新北市中和區員山路154號,學校、大型集會場所,會客室旁,360,1260,360,1260,360,1260,360,1260,360,1260,NaN,NaN,NaN,NaN,0921-801229,24.9990514,121.4815353,中和區
162,烏來遊客中心,新北市烏來區烏來街45-1號,觀光旅遊地區,烏來遊客中心櫃臺,480,1080,480,1080,480,1080,480,1080,480,1080,480,1080,480,1080,02-22996688,24.8648383,121.5520307,烏來區
163,新北市工商展覽中心,新北市五股區五權路1號,其他,大廳入口處,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26411111#249,25.0646993,121.4478263,五股區
164,新北市汐止區綜合運動場,新北市汐止區忠孝東路9號,學校、大型集會場所,新北市汐止運動場主建物看台棟,300,1320,300,1320,300,1320,300,1320,300,1320,300,1320,300,1320,02-24952749,25.0654186,121.6586112,汐止區
165,菁桐礦業生活館,新北市平溪區菁桐街115-117號,其他,菁桐礦業生活館展示館1樓,570,1020,570,1020,570,1020,570,1020,570,1020,570,1020,540,1020,,25.0239542,121.724348,平溪區
166,三峽分局三峽派出所,新北市三峽區民權街38號,其他,三峽派出所一樓大門,540,539,540,539,540,539,540,539,540,539,540,539,540,539,,24.9337006,121.3696444,三峽區
167,猴硐煤礦博物園區(旅遊資訊中心),新北市瑞芳區柴寮路(候硐火車站前),觀光旅遊地區,猴硐煤礦博物園區(遊客中心)櫃臺,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,,25.087009,121.827423,瑞芳區
168,猴硐煤礦博物園區(旅遊資訊中心),新北市瑞芳區柴寮路(候硐火車站前),觀光旅遊地區,猴硐煤礦博物園區(烘砂室),540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,540,1020,02-26015310分機1329,25.087009,121.827423,瑞芳區
169,醒吾學校財團法人醒吾科技大學,新北市林口區粉寮路一段101號,學校、大型集會場所,生活大樓1樓美食廣場門口,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,2968-5588,25.0832782,121.3955724,林口區
170,板橋秀泰影城,新北市板橋區縣民大道 二段 3號,大型休閒場所,3樓電扶梯旁,600,180,600,180,600,180,600,180,600,180,570,180,570,180,8919-3669,25.0123547,121.4619601,板橋區
171,新北市三重區玫瑰平面停車場,新北市三重區集美街57號對面,其他,自動繳費機旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,8919-3669,25.0545755,121.4887986,三重區
172,新北市新店區大豐公有地下停車場,新北市新店區民族路109號,其他,地下一樓服務支援站,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,(02)22776599,24.9772415,121.5383941,新店區
173,建豐國際資產管理股份有限公司新莊客旅分公司,新北市新莊區中華路一段101號,旅宿場所,大廳,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,,25.0438427,121.4524707,新莊區
174,法鼓山世界佛教教育園區,新北市金山區法鼓路555號,其他,2樓保健室,540,960,540,960,540,960,540,960,540,960,540,960,540,960,976155855,25.2223616,121.6367773,金山區
175,環球購物中心板橋店,新北市板橋區縣民大道二段7號2樓,大型購物場所,環球購物中心板橋店2樓服務台旁,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,660,1320,976682305,25.0141259,121.4637592,板橋區
176,中工雲宇宙產業園區新建工程,新北市土城區中山路75號,其他,勞工休息區,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,480,1020,02-29862345 #555,24.9662909,121.4276388,土城區
177,新北市三重區公所,新北市三重區新北大道一段11號,其他,三重區公所1樓,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-29699446,25.061008,121.488284,三重區
178,新北市政府警察局板橋分局板橋派出所,新北市板橋區北門街17號,其他,派出所1樓志工服務台旁,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,07-7851177,25.011049,121.4567522,板橋區
179,健身工廠新莊廠,新北市新莊區中和街157號,學校、大型集會場所,新北市新莊區中和街157號,360,0,360,0,360,0,360,0,360,0,360,0,480,0,(02)24951510分機111,25.0498632,121.4472241,新莊區
180,新北市平溪區公所,新北市平溪區平溪街45號,其他,新北市平溪區公所,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,2641-1111#314,25.0265734,121.7382028,平溪區
181,新北市汐止區公所,新北市汐止區新台五路一段268號,其他,1樓哺乳室門口,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,0285222862*205,25.0641183,121.6585693,汐止區
182,新北市立頭前國民中學,新北市新莊區中原路2號,學校、大型集會場所,新北市頭前國中,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,480,1200,(02)24962800轉2806,25.0546978,121.4590608,新莊區
183,九份昇平戲院,新北市瑞芳區輕便路137號,觀光旅遊地區,無障礙廁所旁,570,1020,570,1020,570,1020,570,1020,570,1020,570,1080,570,1080,2610-0305#740,25.1090768,121.8436847,瑞芳區
184,新北市永續環境教育中心,新北市八里區觀海大道36號,大型休閒場所,正門右側外面,570,1020,570,1020,570,1020,570,1020,570,1020,NaN,NaN,NaN,NaN,22725015-825,25.1606815,121.4302723,八里區
185,新北市立大觀國民中學,新北市板橋區僑中一街1號,學校、大型集會場所,健康中心門口右側牆上,480,1020,480,1020,480,1020,480,1020,480,1020,NaN,NaN,NaN,NaN,,25.0111215,121.4482954,板橋區
186,新北市政府警察局土城分局土城派出所,新北市土城區和平路22號1樓,其他,1樓正門右前方,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,921989256,24.9732888,121.4429303,土城區
187,新北市政府警察局三峽分局北大派出所,新北市三峽區學成路396號,其他,本所值班台前,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29745955,24.944084,121.3779265,三峽區
188,福德里辦公處,新北市三重區重新路四段244巷7弄20號,其他,福德里辦公處,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,29745955,25.052864,121.487007,三重區
189,7-11便利商店,新北市三重區成功路106-2號1樓,大型購物場所,7-11便利商店門口,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,,25.051533,121.4873114,三重區
190,新北市政府殯葬管理處三峽火化場,新北市三峽區介壽路3段260巷1號,學校、大型集會場所,火化場,420,1080,420,1080,420,1080,420,1080,420,1080,420,1080,420,1080,29745955,24.9489292,121.4074425,三峽區
191,全家便利商店,新北市三重區成功路145巷47號1樓,大型購物場所,全家便利商店門口,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,930615685,25.0535185,121.4880546,三重區
192,品傳房屋仲介有限公司,新北市汐止區連興街69號,其他,店左側玻璃騎樓下,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,0,1435,226204280,25.0630302,121.6545629,汐止區
193,新北市政府警察局淡水分局中正路派出所,新北市淡水區中正路320號,其他,一樓大門右手邊,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,226204280,25.1729334,121.4367021,淡水區
194,新北市政府警察局淡水分局水碓派出所,新北市淡水區中山北路1段160號,公眾服務單位設施,淡水分局水碓派出所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86852011,25.0526041,121.5226127,淡水區
195,新北市立樹林高級中學,新北市樹林區中華路8號,學校、大型集會場所,至善樓,480,990,480,990,480,990,480,990,480,990,NaN,NaN,NaN,NaN,(02)24982136,24.9843311,121.4259474,樹林區
196,新北市政府警察局金山分局中角派出所,新北市金山區永興里濆水7之2號,其他,派出所1樓,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,02-24982009,25.2654056,121.6295072,金山區
197,新北市政府警察局金山分局金山派出所,新北市金山區民生路65號,其他,四樓禮堂,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-26720121,25.2203031,121.6405491,金山區
198,新北市政府警察局三峽分局插角派出所,新北市三峽區插角里67-1號,其他,派出所一樓,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,26789110,24.867158,121.4056153,三峽區
199,新北市政府警察局三峽分局鳳鳴派出所,新北市鶯歌區莒光街20號,其他,派出所一樓,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,26683092,24.9661934,121.332523,鶯歌區
200,新北市政府警察局三峽分局北大派出所,新北市三峽區學成路396號,其他,派出所一樓,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,936170513,24.944084,121.3779265,三峽區
201,新北市政府警察局金山分局老梅派出所,新北市金山區石門區老梅里老梅路26號,其他,派出所一樓,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,02-24080470,25.2890298,121.5456978,金山區
202,新北市政府警察局金山分局重光派出所,新北市金山區茅埔頭8號,其他,新北市政府警察局金山分局重光派出所一樓,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,360,1320,02-26616400,24.919662,121.32608,金山區
203,新北市政府警察局新店分局哪哮派出所,新北市烏來區信福路11號,其他,進大門值班台右後方,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,0,1439,29112165,24.8381798,121.5263192,烏來區
